"Neighborhood","City","Neighborhood Latitude","Neighborhood Longitude","Venue","Venue Latitude","Venue Longitude","Venue Category"
"Élysée","Paris","48.872720837399996","2.3125540224","Hôtel Pavillon des Lettres","48.87138754871105","2.3179926133316027","Hotel"
"Élysée","Paris","48.872720837399996","2.3125540224","Finzi","48.87497004265688","2.3070267913080937","Italian Restaurant"
"Élysée","Paris","48.872720837399996","2.3125540224","Biologique Recherche","48.87002900141633","2.308426438415025","Spa"
"Élysée","Paris","48.872720837399996","2.3125540224","Hôtel Le A","48.87233677933362","2.308918989412855","Hotel"
"Élysée","Paris","48.872720837399996","2.3125540224","Framboise","48.870331806520745","2.3107278121712698","Creperie"
"Élysée","Paris","48.872720837399996","2.3125540224","Dominique Bouchet","48.877050619748","2.314035874239597","French Restaurant"
"Élysée","Paris","48.872720837399996","2.3125540224","Gucci","48.868251501356546","2.309490591287613","Tailor Shop"
"Élysée","Paris","48.872720837399996","2.3125540224","Pagoda Paris - Maison Loo","48.87653502197637","2.3078889204181916","Art Gallery"
"Élysée","Paris","48.872720837399996","2.3125540224","Jardins des Champs-Élysées","48.86785025032083","2.314540838373373","Garden"
"Élysée","Paris","48.872720837399996","2.3125540224","Tiffany & Co","48.870801","2.305653","Jewelry Store"
"Élysée","Paris","48.872720837399996","2.3125540224","Disney Store","48.870076711765236","2.3071357682771","Toy / Game Store"
"Élysée","Paris","48.872720837399996","2.3125540224","Hôtel Le Marianne","48.872622903861846","2.30766823280899","Hotel"
"Élysée","Paris","48.872720837399996","2.3125540224","Guerlain","48.87097594","2.30514516","Cosmetics Shop"
"Élysée","Paris","48.872720837399996","2.3125540224","Le Restaurant","48.871523629739414","2.305503841179002","French Restaurant"
"Élysée","Paris","48.872720837399996","2.3125540224","Tuk Tuk Thaï","48.875492","2.3179533","Thai Restaurant"
"Élysée","Paris","48.872720837399996","2.3125540224","Abercrombie & Fitch","48.86924","2.307876","Clothing Store"
"Élysée","Paris","48.872720837399996","2.3125540224","Caffè Artcurial","48.86881935570679","2.308619778308503","Restaurant"
"Élysée","Paris","48.872720837399996","2.3125540224","Sephora","48.87103651825622","2.305007327814324","Cosmetics Shop"
"Élysée","Paris","48.872720837399996","2.3125540224","Paris Marriott Champs-Élysées","48.87137692767112","2.3051977157592773","Hotel"
"Élysée","Paris","48.872720837399996","2.3125540224","Zara Home","48.86996518545486","2.307767086480162","Furniture / Home Store"
"Élysée","Paris","48.872720837399996","2.3125540224","Christian Louboutin","48.86996158038076","2.318390812997859","Shoe Store"
"Élysée","Paris","48.872720837399996","2.3125540224","Théâtre du Rond-Point","48.86796472963424","2.3104146977819924","Theater"
"Élysée","Paris","48.872720837399996","2.3125540224","Bistrot du Sommelier","48.87502312012419","2.318336315811126","Modern European Restaurant"
"Élysée","Paris","48.872720837399996","2.3125540224","Honor","48.86963424683623","2.31959596356195","Coffee Shop"
"Élysée","Paris","48.872720837399996","2.3125540224","cojean","48.87109172543021","2.3100453264485674","Salad Place"
"Élysée","Paris","48.872720837399996","2.3125540224","Fraser Suites Le Claridge Champs-Élysées","48.87139950737721","2.3048528789140095","Hotel"
"Élysée","Paris","48.872720837399996","2.3125540224","Monoprix","48.87111354","2.30682939","Supermarket"
"Élysée","Paris","48.872720837399996","2.3125540224","Hôtel du Ministère","48.871378161456775","2.3193494984150727","Hotel"
"Élysée","Paris","48.872720837399996","2.3125540224","Hôtel Le 123 Elysées","48.87320577963844","2.3099212748775817","Hotel"
"Élysée","Paris","48.872720837399996","2.3125540224","Burberry","48.8696109049547","2.3195046186447144","Clothing Store"
"Élysée","Paris","48.872720837399996","2.3125540224","Fendi","48.86786689244969","2.307879217826012","Clothing Store"
"Élysée","Paris","48.872720837399996","2.3125540224","CHANEL Boutique","48.86771560866895","2.3075711676384163","Boutique"
"Élysée","Paris","48.872720837399996","2.3125540224","Hotel Mathi's Élysées Matignon","48.87012621605822","2.311317910307165","Hotel"
"Élysée","Paris","48.872720837399996","2.3125540224","Hôtel Élysées 8","48.873052915555334","2.3180803656578064","Hotel"
"Élysée","Paris","48.872720837399996","2.3125540224","Sotheby's","48.8704736177495","2.3176346563616232","Art Gallery"
"Élysée","Paris","48.872720837399996","2.3125540224","Hôtel Marignan","48.86858208311795","2.306624159083461","Hotel"
"Élysée","Paris","48.872720837399996","2.3125540224","Baroche","48.871433066799206","2.307236553748342","Brewery"
"Élysée","Paris","48.872720837399996","2.3125540224","Hôtel Lancaster","48.872389933316335","2.303463200824445","Hotel"
"Élysée","Paris","48.872720837399996","2.3125540224","La Maison du Whisky","48.870775322537405","2.321532368659973","Liquor Store"
"Élysée","Paris","48.872720837399996","2.3125540224","Cercle de l'Union Interalliée","48.86878854488706","2.319631606625558","Lounge"
"Élysée","Paris","48.872720837399996","2.3125540224","Artcurial","48.86867258377579","2.309016291986066","Art Gallery"
"Élysée","Paris","48.872720837399996","2.3125540224","Unisex","48.86983887500616","2.30816251018924","Cocktail Bar"
"Élysée","Paris","48.872720837399996","2.3125540224","Le Grand Restaurant - Jean-François Piège","48.87016255088469","2.319207662361622","French Restaurant"
"Élysée","Paris","48.872720837399996","2.3125540224","Musée Nissim de Camondo","48.87897311379663","2.3126301169395447","History Museum"
"Élysée","Paris","48.872720837399996","2.3125540224","Champs Elysées Friedland","48.875085","2.304837","Hotel"
"Élysée","Paris","48.872720837399996","2.3125540224","Arcades des Champs-Élysées","48.87166528001866","2.3045673403248657","Shopping Plaza"
"Élysée","Paris","48.872720837399996","2.3125540224","Vapiano","48.86965787619578","2.3055337122697197","Italian Restaurant"
"Élysée","Paris","48.872720837399996","2.3125540224","86 Champs (L'Occitane x Pierre Hermé)","48.87151354913555","2.3036976638604756","Café"
"Élysée","Paris","48.872720837399996","2.3125540224","Yves Saint Laurent","48.86915951645288","2.3205745739481367","Women's Store"
"Élysée","Paris","48.872720837399996","2.3125540224","Holiday Inn Paris - Elysées","48.87302240845921","2.3161055855052837","Hotel"
"Élysée","Paris","48.872720837399996","2.3125540224","L'Entrecôte de Paris","48.86967817811621","2.306657981562072","Steakhouse"
"Élysée","Paris","48.872720837399996","2.3125540224","El Sol - Comptoir Espagnol","48.87071123721354","2.3095895472140637","Tapas Restaurant"
"Élysée","Paris","48.872720837399996","2.3125540224","Jardin des Ambassadeurs","48.867213177949374","2.317514419555664","Garden"
"Élysée","Paris","48.872720837399996","2.3125540224","Grand Palais","48.86611219637595","2.3126220703125","Historic Site"
"Élysée","Paris","48.872720837399996","2.3125540224","Hyatt Paris Madeleine","48.87293398431314","2.3217249147803805","Hotel"
"Élysée","Paris","48.872720837399996","2.3125540224","Ladurée","48.870780615282726","2.3030948638916016","Dessert Shop"
"Élysée","Paris","48.872720837399996","2.3125540224","Le Marignan","48.869166834139406","2.3064881125875316","French Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Dominique Saibron","48.827965469438865","2.327375982409535","Bakery"
"Observatoire","Paris","48.8292445005","2.3265420442","Marks & Spencer Food","48.82851255587255","2.3278623819351196","Food & Drink Shop"
"Observatoire","Paris","48.8292445005","2.3265420442","Les Pipelettes","48.831805252094284","2.326384950555183","Tea Room"
"Observatoire","Paris","48.8292445005","2.3265420442","La Fabrica","48.827883","2.327812","Pizza Place"
"Observatoire","Paris","48.8292445005","2.3265420442","Le Verre Siffleur","48.82782128890613","2.328700120057296","French Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Burger King","48.82896731324075","2.327784217202033","Fast Food Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Le Severo","48.83207405757103","2.3247035590567653","French Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Sushi Alésia","48.828930482311","2.3292262852191925","Sushi Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Le Petit Baigneur","48.83171154614865","2.324259043678662","French Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Hotel Max","48.827815157143554","2.3298399482016183","Hotel"
"Observatoire","Paris","48.8292445005","2.3265420442","Au Moulin Vert","48.8297726578409","2.3230241606672313","French Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","La Maison Courtine","48.83328730488724","2.324629258034153","French Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Les Jardins Contini","48.82985616407166","2.3288484433629018","Italian Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","A Mi-Chemin","48.833190456742045","2.328381426297196","French Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Amorino","48.83388179501461","2.330016152156593","Ice Cream Shop"
"Observatoire","Paris","48.8292445005","2.3265420442","La Régalade","48.82502589009398","2.3202435855968546","French Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Kigawa","48.83318493463932","2.324493561132785","French Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Au P´tit Zinc","48.832353290038974","2.325068128669137","Brasserie"
"Observatoire","Paris","48.8292445005","2.3265420442","Atelier 58","48.835026","2.3270683","Bar"
"Observatoire","Paris","48.8292445005","2.3265420442","Un Jour à Hà Nôi","48.834644151881264","2.3277516851900244","Vietnamese Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Place Victor et Hélène Basch","48.828033452827846","2.3267192337788676","Plaza"
"Observatoire","Paris","48.8292445005","2.3265420442","Le Cornichon","48.83425706455213","2.3262532867474075","French Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Mercure Paris Alésia","48.82378015380511","2.3240697383880615","Hotel"
"Observatoire","Paris","48.8292445005","2.3265420442","L'Assiette","48.833369054280894","2.3239874829269276","French Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Daguerre Marée","48.83359834681214","2.3308075712246383","Fish Market"
"Observatoire","Paris","48.8292445005","2.3265420442","Le Saut du Crapaud","48.83163778356801","2.324205909344922","French Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Swann et Vincent","48.8339791655696","2.330955298168034","Italian Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Les Petits Plats","48.82865150232931","2.322137529769756","French Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","La Cave des Papilles","48.834376211167786","2.328439428081595","Wine Shop"
"Observatoire","Paris","48.8292445005","2.3265420442","Félicie","48.83248907404131","2.3250130102197986","French Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Muji","48.831702097489845","2.3300039923225424","Miscellaneous Shop"
"Observatoire","Paris","48.8292445005","2.3265420442","Le Cantine du Troquet","48.83595594555153","2.324094335425426","French Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Catacombes de Paris","48.83407951050323","2.332374425264196","Historic Site"
"Observatoire","Paris","48.8292445005","2.3265420442","Bistrotters","48.832929252166196","2.3147047696213474","Bistro"
"Observatoire","Paris","48.8292445005","2.3265420442","Les Rouquins","48.83416746056039","2.322004875084899","Wine Bar"
"Observatoire","Paris","48.8292445005","2.3265420442","Les Petites Sorcières de Ghislaine Arabian","48.833761474116415","2.3279429224069457","Ch'ti Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Raw Cakes","48.83579","2.3243861","Vegetarian / Vegan Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Hexagone Café","48.835287","2.320126","Coffee Shop"
"Observatoire","Paris","48.8292445005","2.3265420442","Ayako","48.83588306056836","2.3187931811427416","Japanese Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","La Cantine du Troquet","48.834225987540805","2.3160896614570023","French Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Indian House","48.83419358082272","2.326344333572904","Indian Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Fondation Cartier pour l'Art Contemporain","48.83734952502155","2.3316525174011735","Art Museum"
"Observatoire","Paris","48.8292445005","2.3265420442","CMG Sports Club One Denfert","48.83222618918284","2.3296093135686236","Gym / Fitness Center"
"Observatoire","Paris","48.8292445005","2.3265420442","Chez Kim Ly","48.828537295312515","2.3162009932588807","Vietnamese Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Pizza Caravelle","48.82686094854891","2.3391977773615937","Italian Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","C'est mon plaisir","48.83154822939783","2.3193588138167835","French Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Le Repaire de Bacchus","48.83402146842898","2.3295672160231433","Wine Bar"
"Observatoire","Paris","48.8292445005","2.3265420442","Le Lock Groove","48.83538381978984","2.3266122438260224","Bar"
"Observatoire","Paris","48.8292445005","2.3265420442","Le Petit Club","48.83021045705487","2.33403062530242","Bar"
"Observatoire","Paris","48.8292445005","2.3265420442","Le Fabe Hôtel","48.83368374504785","2.3150853459621343","Hotel"
"Observatoire","Paris","48.8292445005","2.3265420442","Les Grands Voisins","48.837357810731696","2.334079465229055","Art Gallery"
"Observatoire","Paris","48.8292445005","2.3265420442","Hôtel L'Orchidée","48.83593166895426","2.318846431950062","Motel"
"Observatoire","Paris","48.8292445005","2.3265420442","Hôtel du Midi Paris Montparnasse","48.83315552282091","2.3329305744865447","Hotel"
"Observatoire","Paris","48.8292445005","2.3265420442","La Lingerie","48.83736699866494","2.3341370739829803","Bar"
"Observatoire","Paris","48.8292445005","2.3265420442","Hotel Terminus Orleans","48.82337364481294","2.3248131357304476","Hotel"
"Observatoire","Paris","48.8292445005","2.3265420442","Chop'in","48.8330130146231","2.3165901547200973","Beer Store"
"Observatoire","Paris","48.8292445005","2.3265420442","La Campagnola","48.83567069151836","2.3236669606175373","Pizza Place"
"Observatoire","Paris","48.8292445005","2.3265420442","Kazoku","48.826012","2.3317","Sushi Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Augustin Bistrot","48.83564590973816","2.3250556706006975","Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Le 14 Juillet","48.82844992317749","2.3161367919767293","French Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Il Far'niente","48.82362335218033","2.330605664073317","Italian Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","BOB Hôtel","48.83351360662691","2.319115604169688","Hotel"
"Observatoire","Paris","48.8292445005","2.3265420442","Observatoire de Paris","48.83658409227006","2.336335685759925","Planetarium"
"Observatoire","Paris","48.8292445005","2.3265420442","Chez Papa","48.8360161512118","2.32758889509145","Southwestern French Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Place Denfert-Rochereau","48.83433562236566","2.3324596881866455","Plaza"
"Observatoire","Paris","48.8292445005","2.3265420442","Hotel Mistral","48.83690476196824","2.323764483788235","Hotel"
"Observatoire","Paris","48.8292445005","2.3265420442","Aubergine & Cie","48.81958339367819","2.323617851430192","French Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Palais de Vandan","48.82402246706412","2.3283274906819607","Indian Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Le Comptoir","48.829686563922","2.333903409126206","Bistro"
"Observatoire","Paris","48.8292445005","2.3265420442","Fondation Henri Cartier-Bresson","48.83687586820879","2.3218900064151016","Art Museum"
"Observatoire","Paris","48.8292445005","2.3265420442","L'Essentiel","48.83172133821265","2.3145351524367896","Bistro"
"Observatoire","Paris","48.8292445005","2.3265420442","L'Alchimie","48.83708456542101","2.3213037580158513","Hookah Bar"
"Observatoire","Paris","48.8292445005","2.3265420442","Assanabel","48.8273798620483","2.3354413849634175","Middle Eastern Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Sodam","48.83321171081746","2.3158287535904662","Korean Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Fred Hotel","48.83217988218875","2.316396533112957","Hotel"
"Observatoire","Paris","48.8292445005","2.3265420442","La Cagouille","48.837040432977226","2.321088870454891","Seafood Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Hôtel Catalogne Paris Gare Montparnasse","48.837658114450505","2.318503011776824","Hotel"
"Observatoire","Paris","48.8292445005","2.3265420442","Thevenin","48.833876581660704","2.330072522163391","Bakery"
"Observatoire","Paris","48.8292445005","2.3265420442","L'Écir","48.832945","2.336014","Coffee Shop"
"Observatoire","Paris","48.8292445005","2.3265420442","Pelops","48.83379183522447","2.3306894302368164","Greek Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Kimura","48.83371725265877","2.3185405531440275","Sushi Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Black Pinky","48.83908972589605","2.323063680761796","Cambodian Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","L'Entrepôt - Expo Concert","48.83390329451809","2.3166044689994867","Music Venue"
"Observatoire","Paris","48.8292445005","2.3265420442","Chez Enzo","48.835375591716236","2.3257872870715013","Pizza Place"
"Observatoire","Paris","48.8292445005","2.3265420442","Les Vendanges","48.8243911532263","2.323385775089264","French Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","L'Entrepôt","48.834013354592","2.316801377220563","French Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Boulangerie Moisan (Le Pain au Naturel)","48.833485","2.331395","Bakery"
"Observatoire","Paris","48.8292445005","2.3265420442","La Maison Montparnasse","48.8324919452662","2.3168824794167104","Hotel"
"Observatoire","Paris","48.8292445005","2.3265420442","Aasman","48.83594","2.323707","Indian Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Awabi","48.83669600580573","2.3205466709439837","Japanese Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Shinotaku","48.82658533281174","2.341207478282025","Japanese Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Carrefour Express","48.824949693551595","2.319846600294113","Grocery Store"
"Observatoire","Paris","48.8292445005","2.3265420442","Le Cabanon de l'Écailler","48.836945449920194","2.3211441964757","Seafood Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Aquarius","48.83331973731732","2.3156920535452303","Vegetarian / Vegan Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Sakura Ramen","48.83604988614193","2.323545396337646","Noodle House"
"Observatoire","Paris","48.8292445005","2.3265420442","L'Atelier B","48.83547","2.3199","Burger Joint"
"Observatoire","Paris","48.8292445005","2.3265420442","Lidl","48.822999617696944","2.32772558927536","Discount Store"
"Observatoire","Paris","48.8292445005","2.3265420442","Shiawase","48.83330788397861","2.3169203494897705","Japanese Restaurant"
"Observatoire","Paris","48.8292445005","2.3265420442","Hôtel Acropole","48.823335886713984","2.3253427457300524","Hotel"
"Observatoire","Paris","48.8292445005","2.3265420442","Hôtel Atelier Montparnasse  ","48.83337198943821","2.3169480946794914","Hotel"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Café Odilon","48.889106","2.381923","Restaurant"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Canal de l'Ourcq","48.89031408713754","2.383368015289306","Canal"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Aux Arts et Sciences Réunis","48.887199742742794","2.3868944214066756","French Restaurant"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Simonetta","48.89044980001405","2.383786228138264","Pizza Place"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Paname Brewing Company","48.887795","2.378824","Brewery"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Café Mama Kin","48.88938600031579","2.3835958455884376","Bar"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Le Pavillon des Canaux","48.88749334222099","2.3786682881172654","Café"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Kiez Kanal","48.88744474478056","2.3790983423735113","Beer Bar"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Big Corner","48.88668026068952","2.384709417728531","Burger Joint"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","L'Atalante","48.88982746132813","2.382823896846173","Beer Bar"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Les Bancs Publics","48.8909767953291","2.3839232325553894","Bistro"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Phô 19","48.885189056396484","2.380756139755249","Vietnamese Restaurant"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","BarOurcq","48.8864656593812","2.3772458732128143","Cocktail Bar"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Grande Halle de la Villette","48.890429266172895","2.3912701477382834","Event Space"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Kaffee Bar 19","48.89058015847753","2.382324403410495","Coffee Shop"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Le Bellerive","48.88802379005028","2.37733779507855","French Restaurant"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Tonton Jaurès","48.88772729998833","2.389313372647347","French Restaurant"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","St Christopher's Inn Paris Canal","48.88858184126986","2.3789689342073617","Hostel"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Au Bœuf Couronné","48.888021021463096","2.3910096287727356","Steakhouse"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Les Chics Types","48.88387343989945","2.380440037476594","French Restaurant"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Chez Arnaud","48.887292","2.392485","Pizza Place"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Yoshida","48.8873326683418","2.3874911034420006","Japanese Restaurant"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Péniche Antipode","48.88664105303445","2.375236347718313","Bar"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Parc de la Villette","48.89273971541474","2.3904308369794616","Park"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Cité de la Musique","48.889914836772206","2.3939215783744596","Museum"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Franco et Giacomo","48.88579414113098","2.381628701898021","Italian Restaurant"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Rosa Bonheur","48.87999972766337","2.3862487077713013","Beer Garden"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Parc des Buttes-Chaumont","48.87987272502814","2.382016181945801","Park"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Belvédère des Buttes-Chaumont","48.88101397324833","2.38315612077713","Scenic Lookout"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Philharmonie de Paris","48.89103361422549","2.3941612243652344","Concert Hall"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Piscine Georges Hermant","48.8826669529272","2.3897315992015784","Pool"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Bassin de la Villette","48.88526299769019","2.373325824737549","Canal"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Brasserie Le Danube","48.882164121598755","2.3932347320914453","French Restaurant"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Hang'art","48.88788072253602","2.3763063983358843","Café"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Le Trabendo","48.89256440681482","2.3941911997762695","Music Venue"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Le Bastringue","48.88800691233831","2.3770245909690857","Brasserie"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Belvédère de la Philarmonie le Paris","48.891739","2.39436","Scenic Lookout"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","La Géode","48.895024491407675","2.388145586116257","Movie Theater"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","TDTF Paris","48.88446962849662","2.3787358942075825","Bar"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Cité des Sciences et de l'Industrie","48.89576678891065","2.387314368888811","Science Museum"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Chamroeun Crimée","48.890815817290424","2.376267671552341","Asian Restaurant"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Hôtel Tréma","48.890989","2.376378","Bed & Breakfast"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Koko Bistro","48.883861861530704","2.3718240809413618","Japanese Restaurant"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","La Cité des Enfants","48.895971265855046","2.3884963989257812","General Entertainment"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Hipark Paris","48.88593408601812","2.3967627192531418","Bed & Breakfast"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Le Pavillon du Lac","48.88084803296976","2.381101065476578","French Restaurant"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","La Petite Halle","48.89040561641697","2.39059372601596","Beer Garden"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","MK2 Quai de Loire","48.88416995838523","2.3721429142460693","Multiplex"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","MK2 Quai de Seine","48.88495434265292","2.3713865876197815","Multiplex"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Piscine Édouard Pailleron","48.880950367461054","2.3779213088238977","Pool"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Les Marmites Volantes","48.88289051052134","2.3733295018694647","French Restaurant"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Pathé La Villette","48.89605270079182","2.3893075808704927","Multiplex"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","La Gare Jazz","48.89542477279687","2.3814467079236086","Jazz Club"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Le Zénith Paris – La Villette","48.894123230492994","2.393249273300171","Concert Hall"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Chez Mézig","48.88568666296063","2.374828149432194","Diner"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Ah ! La Pompe à Bière","48.88962","2.37653","Beer Store"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Biocoop","48.88581339567218","2.375344057035588","Organic Grocery"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Quedubon","48.87809233944948","2.384332326627568","Restaurant"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","La Pelouse","48.87967489211283","2.389648168374725","Café"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","T'M Café","48.89588102413942","2.3833148507694353","Café"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Dock's Café","48.896707","2.384141","American Restaurant"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Le Balcon","48.892034","2.39342","French Restaurant"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Place de Rhin et Danube","48.87995410164665","2.391891649280019","Plaza"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Theatre Darius Milhaud","48.88605684957424","2.3931089676482604","Theater"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Hôtel Mercure Paris La Villette","48.88878257761347","2.3941263556480408","Hotel"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Le Local Rock","48.88870006513383","2.392525083731632","Bar"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Le P'tit Hugo","48.896006356675144","2.382790929545212","Creperie"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Café des Concerts","48.88924569874979","2.3928631589448917","Bar"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Tib's","48.88630691099342","2.3938173712689683","Pizza Place"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","G20","48.88832298884793","2.3921924829483032","Grocery Store"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","L'Horloge","48.8885621364744","2.3930346965789795","French Restaurant"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Memphis","48.89603827348737","2.3895907402038574","Diner"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Biclowne Café","48.88868392193426","2.3928237092351656","Bar"
"Buttes-Chaumont","Paris","48.8870759966","2.38482096015","Tabac Porte de Chaumont Paris","48.8853539504742","2.392882935099018","Smoke Shop"
